Date_Submitted,Cx_quinquefasciatus_fem,TRAPID,LOCATION
5/18/2021,1,WY15,161 NW 26 St
5/25/2021,9,WY15,161 NW 26 St
6/8/2021,10,WY15,161 NW 26 St
6/15/2021,32,WY15,161 NW 26 St
6/23/2021,45,WY15,161 NW 26 St
6/29/2021,8,WY15,161 NW 26 St
7/7/2021,8,WY15,161 NW 26 St
7/13/2021,12,WY15,161 NW 26 St
7/20/2021,80,WY15,161 NW 26 St
7/27/2021,2,WY15,161 NW 26 St
8/3/2021,62,WY15,161 NW 26 St
8/10/2021,4,WY15,161 NW 26 St
8/17/2021,3,WY15,161 NW 26 St
8/24/2021,4,WY15,161 NW 26 St
8/31/2021,44,WY15,161 NW 26 St
9/8/2021,13,WY15,161 NW 26 St
9/14/2021,21,WY15,161 NW 26 St
9/21/2021,2,WY15,161 NW 26 St
9/28/2021,33,WY15,161 NW 26 St
10/5/2021,7,WY15,161 NW 26 St
10/13/2021,12,WY15,161 NW 26 St
10/19/2021,68,WY15,161 NW 26 St
10/26/2021,2,WY15,161 NW 26 St
11/2/2021,19,WY15,161 NW 26 St
8/6/2016,6,WY16,145 NW 31 St
8/7/2016,10,WY16,145 NW 31 St
8/8/2016,3,WY16,145 NW 31 St
8/9/2016,1,WY16,145 NW 31 St
8/10/2016,1,WY16,145 NW 31 St
8/13/2016,1,WY16,145 NW 31 St
8/16/2016,3,WY16,145 NW 31 St
8/17/2016,3,WY16,145 NW 31 St
8/23/2016,2,WY16,145 NW 31 St
9/9/2016,2,WY16,145 NW 31 St
9/13/2016,1,WY16,145 NW 31 St
9/14/2016,1,WY16,145 NW 31 St
9/16/2016,2,WY16,145 NW 31 St
9/22/2016,1,WY16,145 NW 31 St
9/23/2016,1,WY16,145 NW 31 St
9/30/2016,1,WY16,145 NW 31 St
10/11/2016,2,WY16,145 NW 31 St
10/12/2016,5,WY16,145 NW 31 St
10/13/2016,5,WY16,145 NW 31 St
10/14/2016,6,WY16,145 NW 31 St
10/18/2016,1,WY16,145 NW 31 St
10/19/2016,2,WY16,145 NW 31 St
10/21/2016,5,WY16,145 NW 31 St
10/26/2016,3,WY16,145 NW 31 St
10/27/2016,2,WY16,145 NW 31 St
10/28/2016,1,WY16,145 NW 31 St
11/2/2016,4,WY16,145 NW 31 St
11/3/2016,1,WY16,145 NW 31 St
11/4/2016,1,WY16,145 NW 31 St
11/8/2016,3,WY16,145 NW 31 St
11/9/2016,5,WY16,145 NW 31 St
11/10/2016,7,WY16,145 NW 31 St
11/11/2016,3,WY16,145 NW 31 St
11/15/2016,5,WY16,145 NW 31 St
11/16/2016,3,WY16,145 NW 31 St
11/17/2016,4,WY16,145 NW 31 St
11/23/2016,25,WY16,145 NW 31 St
11/25/2016,13,WY16,145 NW 31 St
11/29/2016,22,WY16,145 NW 31 St
11/30/2016,24,WY16,145 NW 31 St
12/1/2016,25,WY16,145 NW 31 St
12/2/2016,6,WY16,145 NW 31 St
12/6/2016,15,WY16,145 NW 31 St
12/7/2016,12,WY16,145 NW 31 St
12/8/2016,1,WY16,145 NW 31 St
12/9/2016,4,WY16,145 NW 31 St
12/13/2016,5,WY16,145 NW 31 St
12/20/2016,13,WY16,145 NW 31 St
12/28/2016,28,WY16,145 NW 31 St
1/4/2017,52,WY16,145 NW 31 St
1/10/2017,2,WY16,145 NW 31 St
1/18/2017,8,WY16,145 NW 31 St
1/24/2017,46,WY16,145 NW 31 St
1/31/2017,10,WY16,145 NW 31 St
2/7/2017,166,WY16,145 NW 31 St
2/14/2017,304,WY16,145 NW 31 St
2/22/2017,41,WY16,145 NW 31 St
2/28/2017,32,WY16,145 NW 31 St
3/7/2017,17,WY16,145 NW 31 St
3/14/2017,28,WY16,145 NW 31 St
3/21/2017,28,WY16,145 NW 31 St
3/28/2017,5,WY16,145 NW 31 St
4/4/2017,19,WY16,145 NW 31 St
4/11/2017,55,WY16,145 NW 31 St
4/18/2017,18,WY16,145 NW 31 St
4/25/2017,55,WY16,145 NW 31 St
5/2/2017,80,WY16,145 NW 31 St
5/9/2017,33,WY16,145 NW 31 St
5/16/2017,43,WY16,145 NW 31 St
5/23/2017,20,WY16,145 NW 31 St
5/31/2017,12,WY16,145 NW 31 St
6/6/2017,2,WY16,145 NW 31 St
6/13/2017,4,WY16,145 NW 31 St
6/20/2017,27,WY16,145 NW 31 St
6/27/2017,16,WY16,145 NW 31 St
7/4/2017,1,WY16,145 NW 31 St
7/11/2017,2,WY16,145 NW 31 St
7/18/2017,6,WY16,145 NW 31 St
7/25/2017,1,WY16,145 NW 31 St
8/1/2017,3,WY16,145 NW 31 St
8/8/2017,13,WY16,145 NW 31 St
8/15/2017,12,WY16,145 NW 31 St
8/29/2017,12,WY16,145 NW 31 St
9/19/2017,7,WY16,145 NW 31 St
9/26/2017,33,WY16,145 NW 31 St
10/3/2017,28,WY16,145 NW 31 St
10/11/2017,18,WY16,145 NW 31 St
10/17/2017,68,WY16,145 NW 31 St
10/24/2017,22,WY16,145 NW 31 St
10/31/2017,17,WY16,145 NW 31 St
11/7/2017,37,WY16,145 NW 31 St
11/14/2017,22,WY16,145 NW 31 St
11/28/2017,6,WY16,145 NW 31 St
12/5/2017,5,WY16,145 NW 31 St
12/20/2017,9,WY16,145 NW 31 St
12/27/2017,17,WY16,145 NW 31 St
1/3/2018,14,WY16,145 NW 31 St
1/17/2018,22,WY16,145 NW 31 St
1/23/2018,11,WY16,145 NW 31 St
1/30/2018,31,WY16,145 NW 31 St
2/6/2018,112,WY16,145 NW 31 St
2/13/2018,58,WY16,145 NW 31 St
2/21/2018,30,WY16,145 NW 31 St
2/27/2018,8,WY16,145 NW 31 St
3/6/2018,22,WY16,145 NW 31 St
3/13/2018,8,WY16,145 NW 31 St
3/20/2018,57,WY16,145 NW 31 St
3/27/2018,110,WY16,145 NW 31 St
4/3/2018,164,WY16,145 NW 31 St
4/10/2018,42,WY16,145 NW 31 St
4/17/2018,110,WY16,145 NW 31 St
4/24/2018,20,WY16,145 NW 31 St
5/1/2018,15,WY16,145 NW 31 St
5/8/2018,10,WY16,145 NW 31 St
5/15/2018,9,WY16,145 NW 31 St
5/30/2018,10,WY16,145 NW 31 St
6/5/2018,15,WY16,145 NW 31 St
6/12/2018,8,WY16,145 NW 31 St
6/19/2018,3,WY16,145 NW 31 St
6/26/2018,1,WY16,145 NW 31 St
7/3/2018,10,WY16,145 NW 31 St
7/10/2018,7,WY16,145 NW 31 St
7/17/2018,15,WY16,145 NW 31 St
7/24/2018,3,WY16,145 NW 31 St
7/31/2018,5,WY16,145 NW 31 St
8/28/2018,1,WY16,145 NW 31 St
9/5/2018,1,WY16,145 NW 31 St
9/18/2018,1,WY16,145 NW 31 St
9/25/2018,1,WY16,145 NW 31 St
10/2/2018,1,WY16,145 NW 31 St
10/10/2018,2,WY16,145 NW 31 St
10/23/2018,1,WY16,145 NW 31 St
10/30/2018,4,WY16,145 NW 31 St
11/6/2018,3,WY16,145 NW 31 St
11/14/2018,2,WY16,145 NW 31 St
11/27/2018,7,WY16,145 NW 31 St
12/4/2018,7,WY16,145 NW 31 St
12/11/2018,9,WY16,145 NW 31 St
12/18/2018,3,WY16,145 NW 31 St
12/27/2018,1,WY16,145 NW 31 St
1/3/2019,9,WY16,145 NW 31 St
1/8/2019,26,WY16,145 NW 31 St
1/15/2019,38,WY16,145 NW 31 St
1/23/2019,67,WY16,145 NW 31 St
2/5/2019,12,WY16,145 NW 31 St
2/12/2019,5,WY16,145 NW 31 St
2/20/2019,15,WY16,145 NW 31 St
2/27/2019,5,WY16,145 NW 31 St
3/5/2019,12,WY16,145 NW 31 St
3/12/2019,12,WY16,145 NW 31 St
3/19/2019,2,WY16,145 NW 31 St
4/2/2019,8,WY16,145 NW 31 St
4/9/2019,8,WY16,145 NW 31 St
4/16/2019,4,WY16,145 NW 31 St
4/23/2019,8,WY16,145 NW 31 St
4/30/2019,2,WY16,145 NW 31 St
5/7/2019,2,WY16,145 NW 31 St
5/21/2019,5,WY16,145 NW 31 St
5/29/2019,6,WY16,145 NW 31 St
6/4/2019,12,WY16,145 NW 31 St
6/11/2019,4,WY16,145 NW 31 St
6/18/2019,5,WY16,145 NW 31 St
7/2/2019,1,WY16,145 NW 31 St
7/9/2019,1,WY16,145 NW 31 St
7/16/2019,1,WY16,145 NW 31 St
7/23/2019,1,WY16,145 NW 31 St
7/30/2019,2,WY16,145 NW 31 St
8/6/2019,1,WY16,145 NW 31 St
8/13/2019,1,WY16,145 NW 31 St
8/20/2019,1,WY16,145 NW 31 St
9/4/2019,11,WY16,145 NW 31 St
9/10/2019,5,WY16,145 NW 31 St
9/17/2019,2,WY16,145 NW 31 St
9/24/2019,4,WY16,145 NW 31 St
10/1/2019,1,WY16,145 NW 31 St
10/8/2019,3,WY16,145 NW 31 St
10/16/2019,4,WY16,145 NW 31 St
10/29/2019,10,WY16,145 NW 31 St
11/5/2019,3,WY16,145 NW 31 St
11/13/2019,3,WY16,145 NW 31 St
11/19/2019,7,WY16,145 NW 31 St
11/26/2019,5,WY16,145 NW 31 St
12/3/2019,9,WY16,145 NW 31 St
12/10/2019,26,WY16,145 NW 31 St
12/17/2019,20,WY16,145 NW 31 St
12/24/2019,10,WY16,145 NW 31 St
12/31/2019,2,WY16,145 NW 31 St
1/7/2020,12,WY16,145 NW 31 St
1/14/2020,27,WY16,145 NW 31 St
1/22/2020,2,WY16,145 NW 31 St
1/28/2020,21,WY16,145 NW 31 St
2/4/2020,2,WY16,145 NW 31 St
2/11/2020,2,WY16,145 NW 31 St
2/19/2020,4,WY16,145 NW 31 St
2/25/2020,18,WY16,145 NW 31 St
3/3/2020,64,WY16,145 NW 31 St
3/10/2020,3,WY16,145 NW 31 St
3/17/2020,28,WY16,145 NW 31 St
3/24/2020,192,WY16,145 NW 31 St
3/31/2020,41,WY16,145 NW 31 St
4/7/2020,18,WY16,145 NW 31 St
4/14/2020,18,WY16,145 NW 31 St
4/28/2020,61,WY16,145 NW 31 St
5/5/2020,14,WY16,145 NW 31 St
5/12/2020,24,WY16,145 NW 31 St
6/2/2020,17,WY16,145 NW 31 St
6/9/2020,3,WY16,145 NW 31 St
6/23/2020,8,WY16,145 NW 31 St
6/30/2020,5,WY16,145 NW 31 St
7/14/2020,2,WY16,145 NW 31 St
7/21/2020,1,WY16,145 NW 31 St
7/28/2020,7,WY16,145 NW 31 St
8/11/2020,5,WY16,145 NW 31 St
8/26/2020,5,WY16,145 NW 31 St
9/9/2020,5,WY16,145 NW 31 St
9/15/2020,6,WY16,145 NW 31 St
9/29/2020,24,WY16,145 NW 31 St
10/6/2020,10,WY16,145 NW 31 St
10/14/2020,10,WY16,145 NW 31 St
10/27/2020,8,WY16,145 NW 31 St
11/3/2020,10,WY16,145 NW 31 St
11/17/2020,5,WY16,145 NW 31 St
11/24/2020,3,WY16,145 NW 31 St
12/1/2020,4,WY16,145 NW 31 St
12/8/2020,13,WY16,145 NW 31 St
12/15/2020,6,WY16,145 NW 31 St
12/22/2020,16,WY16,145 NW 31 St
12/29/2020,18,WY16,145 NW 31 St
1/5/2021,8,WY16,145 NW 31 St
1/12/2021,9,WY16,145 NW 31 St
1/26/2021,14,WY16,145 NW 31 St
2/2/2021,19,WY16,145 NW 31 St
2/9/2021,6,WY16,145 NW 31 St
2/23/2021,31,WY16,145 NW 31 St
3/2/2021,1,WY16,145 NW 31 St
3/9/2021,1,WY16,145 NW 31 St
3/16/2021,14,WY16,145 NW 31 St
3/23/2021,64,WY16,145 NW 31 St
3/30/2021,19,WY16,145 NW 31 St
4/6/2021,48,WY16,145 NW 31 St
4/13/2021,2,WY16,145 NW 31 St
4/27/2021,28,WY16,145 NW 31 St
5/4/2021,10,WY16,145 NW 31 St
5/11/2021,15,WY16,145 NW 31 St
5/18/2021,16,WY16,145 NW 31 St
6/2/2021,8,WY16,145 NW 31 St
6/8/2021,2,WY16,145 NW 31 St
6/15/2021,3,WY16,145 NW 31 St
7/7/2021,8,WY16,145 NW 31 St
7/13/2021,8,WY16,145 NW 31 St
7/20/2021,4,WY16,145 NW 31 St
7/27/2021,14,WY16,145 NW 31 St
8/3/2021,3,WY16,145 NW 31 St
8/24/2021,3,WY16,145 NW 31 St
8/31/2021,20,WY16,145 NW 31 St
9/8/2021,2,WY16,145 NW 31 St
9/14/2021,3,WY16,145 NW 31 St
9/21/2021,6,WY16,145 NW 31 St
9/28/2021,38,WY16,145 NW 31 St
10/5/2021,10,WY16,145 NW 31 St
10/13/2021,4,WY16,145 NW 31 St
10/19/2021,6,WY16,145 NW 31 St
11/2/2021,2,WY16,145 NW 31 St
9/29/2016,1,WY34,92 NW 28TH ST
9/30/2016,5,WY34,92 NW 28TH ST
10/4/2016,3,WY34,92 NW 28TH ST
10/5/2016,6,WY34,92 NW 28TH ST
10/11/2016,29,WY34,92 NW 28TH ST
10/12/2016,51,WY34,92 NW 28TH ST
10/13/2016,20,WY34,92 NW 28TH ST
10/14/2016,18,WY34,92 NW 28TH ST
10/18/2016,3,WY34,92 NW 28TH ST
10/19/2016,9,WY34,92 NW 28TH ST
10/20/2016,1,WY34,92 NW 28TH ST
10/21/2016,4,WY34,92 NW 28TH ST
10/25/2016,4,WY34,92 NW 28TH ST
10/26/2016,6,WY34,92 NW 28TH ST
11/1/2016,7,WY34,92 NW 28TH ST
11/2/2016,7,WY34,92 NW 28TH ST
11/3/2016,16,WY34,92 NW 28TH ST
11/4/2016,17,WY34,92 NW 28TH ST
11/8/2016,48,WY34,92 NW 28TH ST
11/9/2016,49,WY34,92 NW 28TH ST
11/10/2016,41,WY34,92 NW 28TH ST
11/11/2016,38,WY34,92 NW 28TH ST
11/15/2016,7,WY34,92 NW 28TH ST
11/16/2016,17,WY34,92 NW 28TH ST
11/17/2016,24,WY34,92 NW 28TH ST
11/18/2016,99,WY34,92 NW 28TH ST
11/22/2016,350,WY34,92 NW 28TH ST
11/23/2016,98,WY34,92 NW 28TH ST
11/25/2016,4,WY34,92 NW 28TH ST
11/29/2016,320,WY34,92 NW 28TH ST
11/30/2016,77,WY34,92 NW 28TH ST
12/1/2016,105,WY34,92 NW 28TH ST
12/2/2016,70,WY34,92 NW 28TH ST
12/6/2016,122,WY34,92 NW 28TH ST
12/7/2016,121,WY34,92 NW 28TH ST
12/8/2016,14,WY34,92 NW 28TH ST
12/9/2016,4,WY34,92 NW 28TH ST
12/13/2016,83,WY34,92 NW 28TH ST
12/20/2016,48,WY34,92 NW 28TH ST
12/28/2016,172,WY34,92 NW 28TH ST
1/4/2017,144,WY34,92 NW 28TH ST
1/10/2017,203,WY34,92 NW 28TH ST
1/18/2017,54,WY34,92 NW 28TH ST
1/24/2017,290,WY34,92 NW 28TH ST
1/31/2017,229,WY34,92 NW 28TH ST
2/7/2017,110,WY34,92 NW 28TH ST
2/14/2017,465,WY34,92 NW 28TH ST
2/22/2017,472,WY34,92 NW 28TH ST
2/28/2017,172,WY34,92 NW 28TH ST
3/7/2017,133,WY34,92 NW 28TH ST
3/14/2017,53,WY34,92 NW 28TH ST
3/21/2017,92,WY34,92 NW 28TH ST
3/28/2017,7,WY34,92 NW 28TH ST
4/4/2017,77,WY34,92 NW 28TH ST
4/11/2017,37,WY34,92 NW 28TH ST
4/18/2017,58,WY34,92 NW 28TH ST
4/25/2017,45,WY34,92 NW 28TH ST
5/2/2017,20,WY34,92 NW 28TH ST
5/9/2017,34,WY34,92 NW 28TH ST
5/16/2017,84,WY34,92 NW 28TH ST
5/23/2017,2,WY34,92 NW 28TH ST
5/31/2017,28,WY34,92 NW 28TH ST
6/6/2017,5,WY34,92 NW 28TH ST
6/13/2017,4,WY34,92 NW 28TH ST
6/20/2017,42,WY34,92 NW 28TH ST
6/27/2017,17,WY34,92 NW 28TH ST
7/4/2017,15,WY34,92 NW 28TH ST
7/11/2017,6,WY34,92 NW 28TH ST
7/18/2017,8,WY34,92 NW 28TH ST
7/25/2017,3,WY34,92 NW 28TH ST
8/1/2017,1,WY34,92 NW 28TH ST
8/15/2017,3,WY34,92 NW 28TH ST
8/29/2017,3,WY34,92 NW 28TH ST
9/6/2017,14,WY34,92 NW 28TH ST
9/19/2017,13,WY34,92 NW 28TH ST
9/26/2017,20,WY34,92 NW 28TH ST
10/3/2017,1,WY34,92 NW 28TH ST
10/11/2017,59,WY34,92 NW 28TH ST
10/17/2017,99,WY34,92 NW 28TH ST
10/24/2017,30,WY34,92 NW 28TH ST
10/31/2017,21,WY34,92 NW 28TH ST
11/7/2017,13,WY34,92 NW 28TH ST
11/14/2017,12,WY34,92 NW 28TH ST
11/28/2017,5,WY34,92 NW 28TH ST
12/5/2017,12,WY34,92 NW 28TH ST
12/12/2017,1,WY34,92 NW 28TH ST
12/20/2017,1,WY34,92 NW 28TH ST
12/27/2017,12,WY34,92 NW 28TH ST
1/3/2018,2,WY34,92 NW 28TH ST
1/9/2018,2,WY34,92 NW 28TH ST
1/17/2018,12,WY34,92 NW 28TH ST
1/23/2018,47,WY34,92 NW 28TH ST
1/30/2018,15,WY34,92 NW 28TH ST
2/6/2018,42,WY34,92 NW 28TH ST
2/13/2018,26,WY34,92 NW 28TH ST
2/21/2018,25,WY34,92 NW 28TH ST
2/27/2018,76,WY34,92 NW 28TH ST
3/6/2018,13,WY34,92 NW 28TH ST
3/13/2018,20,WY34,92 NW 28TH ST
3/20/2018,36,WY34,92 NW 28TH ST
3/27/2018,10,WY34,92 NW 28TH ST
4/3/2018,44,WY34,92 NW 28TH ST
4/10/2018,17,WY34,92 NW 28TH ST
4/17/2018,22,WY34,92 NW 28TH ST
4/24/2018,45,WY34,92 NW 28TH ST
5/1/2018,44,WY34,92 NW 28TH ST
5/8/2018,47,WY34,92 NW 28TH ST
5/15/2018,29,WY34,92 NW 28TH ST
5/22/2018,25,WY34,92 NW 28TH ST
5/30/2018,17,WY34,92 NW 28TH ST
6/5/2018,11,WY34,92 NW 28TH ST
6/12/2018,7,WY34,92 NW 28TH ST
6/19/2018,31,WY34,92 NW 28TH ST
7/3/2018,8,WY34,92 NW 28TH ST
7/10/2018,2,WY34,92 NW 28TH ST
7/24/2018,1,WY34,92 NW 28TH ST
7/31/2018,3,WY34,92 NW 28TH ST
8/14/2018,11,WY34,2700 N Miami Ave
8/21/2018,12,WY34,2700 N Miami Ave
8/28/2018,11,WY34,2700 N Miami Ave
9/5/2018,11,WY34,2700 N Miami Ave
9/11/2018,3,WY34,2700 N Miami Ave
9/18/2018,17,WY34,2700 N Miami Ave
9/25/2018,8,WY34,2700 N Miami Ave
10/2/2018,2,WY34,2700 N Miami Ave
10/10/2018,9,WY34,2700 N Miami Ave
10/16/2018,6,WY34,2700 N Miami Ave
10/23/2018,8,WY34,2700 N Miami Ave
10/30/2018,168,WY34,2700 N Miami Ave
11/6/2018,4,WY34,2700 N Miami Ave
11/20/2018,28,WY34,2700 N Miami Ave
11/27/2018,91,WY34,2700 N Miami Ave
12/4/2018,140,WY34,2700 N Miami Ave
12/11/2018,111,WY34,2700 N Miami Ave
12/18/2018,192,WY34,2700 N Miami Ave
12/27/2018,7,WY34,2700 N Miami Ave
1/3/2019,1,WY34,2700 N Miami Ave
1/8/2019,479,WY34,2700 N Miami Ave
1/15/2019,64,WY34,2700 N Miami Ave
1/23/2019,21,WY34,2700 N Miami Ave
1/29/2019,42,WY34,2700 N Miami Ave
2/5/2019,42,WY34,2700 N Miami Ave
2/12/2019,7,WY34,2700 N Miami Ave
2/20/2019,4,WY34,2700 N Miami Ave
2/27/2019,25,WY34,2700 N Miami Ave
3/5/2019,68,WY34,2700 N Miami Ave
3/12/2019,41,WY34,2700 N Miami Ave
3/19/2019,16,WY34,2700 N Miami Ave
3/26/2019,23,WY34,2700 N Miami Ave
4/2/2019,36,WY34,2700 N Miami Ave
4/9/2019,56,WY34,2700 N Miami Ave
4/16/2019,20,WY34,2700 N Miami Ave
4/23/2019,20,WY34,2700 N Miami Ave
4/30/2019,24,WY34,2700 N Miami Ave
5/7/2019,3,WY34,2700 N Miami Ave
5/14/2019,20,WY34,2700 N Miami Ave
5/21/2019,28,WY34,2700 N Miami Ave
5/29/2019,160,WY34,2700 N Miami Ave
6/4/2019,205,WY34,2700 N Miami Ave
6/18/2019,5,WY34,2700 N Miami Ave
6/25/2019,24,WY34,2700 N Miami Ave
7/2/2019,36,WY34,2700 N Miami Ave
7/9/2019,10,WY34,2700 N Miami Ave
7/16/2019,10,WY34,2700 N Miami Ave
7/23/2019,15,WY34,2700 N Miami Ave
7/30/2019,3,WY34,2700 N Miami Ave
8/6/2019,3,WY34,2700 N Miami Ave
8/13/2019,3,WY34,2700 N Miami Ave
8/20/2019,17,WY34,2700 N Miami Ave
8/27/2019,4,WY34,2700 N Miami Ave
9/4/2019,4,WY34,2700 N Miami Ave
9/10/2019,13,WY34,2700 N Miami Ave
9/17/2019,8,WY34,2700 N Miami Ave
9/24/2019,1,WY34,2700 N Miami Ave
10/1/2019,5,WY34,2700 N Miami Ave
10/8/2019,4,WY34,2700 N Miami Ave
10/16/2019,4,WY34,2700 N Miami Ave
10/22/2019,2,WY34,2700 N Miami Ave
10/29/2019,10,WY34,2700 N Miami Ave
11/5/2019,3,WY34,2700 N Miami Ave
11/13/2019,10,WY34,2700 N Miami Ave
11/19/2019,24,WY34,2700 N Miami Ave
11/26/2019,68,WY34,2700 N Miami Ave
12/3/2019,17,WY34,2700 N Miami Ave
12/10/2019,17,WY34,2700 N Miami Ave
12/17/2019,2,WY34,2700 N Miami Ave
12/31/2019,7,WY34,2700 N Miami Ave
1/7/2020,45,WY34,2700 N Miami Ave
1/14/2020,12,WY34,2700 N Miami Ave
1/22/2020,4,WY34,2700 N Miami Ave
1/28/2020,28,WY34,2700 N Miami Ave
2/4/2020,10,WY34,2700 N Miami Ave
2/11/2020,18,WY34,2700 N Miami Ave
2/19/2020,6,WY34,2700 N Miami Ave
2/25/2020,188,WY34,2700 N Miami Ave
3/3/2020,238,WY34,2700 N Miami Ave
3/10/2020,40,WY34,2700 N Miami Ave
3/17/2020,23,WY34,2700 N Miami Ave
3/24/2020,54,WY34,2700 N Miami Ave
3/31/2020,65,WY34,2700 N Miami Ave
4/7/2020,90,WY34,2700 N Miami Ave
4/14/2020,128,WY34,2700 N Miami Ave
4/21/2020,276,WY34,2700 N Miami Ave
4/28/2020,51,WY34,2700 N Miami Ave
5/12/2020,17,WY34,2700 N Miami Ave
6/2/2020,4,WY34,2700 N Miami Ave
6/9/2020,10,WY34,2700 N Miami Ave
6/16/2020,50,WY34,2700 N Miami Ave
7/7/2020,1,WY34,2700 N Miami Ave
7/21/2020,5,WY34,2700 N Miami Ave
7/28/2020,22,WY34,2700 N Miami Ave
8/18/2020,2,WY34,2700 N Miami Ave
9/22/2020,7,WY34,2700 N Miami Ave
9/29/2020,19,WY34,2700 N Miami Ave
10/6/2020,2,WY34,2700 N Miami Ave
10/14/2020,9,WY34,2700 N Miami Ave
10/27/2020,4,WY34,2700 N Miami Ave
11/3/2020,1,WY34,2700 N Miami Ave
11/17/2020,2,WY34,2700 N Miami Ave
11/24/2020,14,WY34,2700 N Miami Ave
12/1/2020,8,WY34,2700 N Miami Ave
12/8/2020,19,WY34,2700 N Miami Ave
12/15/2020,18,WY34,2700 N Miami Ave
12/22/2020,5,WY34,2700 N Miami Ave
12/29/2020,31,WY34,2700 N Miami Ave
1/5/2021,106,WY34,2700 N Miami Ave
1/12/2021,68,WY34,2700 N Miami Ave
1/20/2021,46,WY34,2700 N Miami Ave
1/26/2021,128,WY34,2700 N Miami Ave
2/23/2021,11,WY34,2700 N Miami Ave
3/23/2021,128,WY34,2700 N Miami Ave
3/30/2021,3,WY34,2700 N Miami Ave
4/6/2021,68,WY34,2700 N Miami Ave
4/20/2021,28,WY34,2700 N Miami Ave
4/27/2021,19,WY34,2700 N Miami Ave
5/4/2021,20,WY34,2700 N Miami Ave
5/11/2021,21,WY34,2700 N Miami Ave
5/18/2021,28,WY34,2700 N Miami Ave
5/25/2021,74,WY34,2700 N Miami Ave
6/2/2021,66,WY34,2700 N Miami Ave
6/8/2021,14,WY34,2700 N Miami Ave
6/15/2021,46,WY34,2700 N Miami Ave
6/23/2021,15,WY34,2700 N Miami Ave
6/29/2021,22,WY34,2700 N Miami Ave
7/7/2021,30,WY34,2700 N Miami Ave
7/13/2021,10,WY34,2700 N Miami Ave
7/20/2021,30,WY34,2700 N Miami Ave
7/27/2021,15,WY34,2700 N Miami Ave
8/3/2021,20,WY34,2700 N Miami Ave
8/17/2021,6,WY34,2700 N Miami Ave
8/24/2021,3,WY34,2700 N Miami Ave
8/31/2021,19,WY34,2700 N Miami Ave
9/8/2021,4,WY34,2700 N Miami Ave
9/14/2021,1,WY34,2700 N Miami Ave
9/21/2021,2,WY34,2700 N Miami Ave
9/28/2021,52,WY34,2700 N Miami Ave
10/5/2021,6,WY34,2700 N Miami Ave
10/13/2021,20,WY34,2700 N Miami Ave
10/19/2021,1,WY34,2700 N Miami Ave
10/26/2021,3,WY34,2700 N Miami Ave
11/2/2021,2,WY34,2700 N Miami Ave
9/27/2016,1,WY36,237 NW 30th St
9/28/2016,1,WY36,237 NW 30th St
9/29/2016,2,WY36,237 NW 30th St
9/30/2016,1,WY36,237 NW 30th St
10/11/2016,3,WY36,237 NW 30th St
10/13/2016,2,WY36,237 NW 30th St
10/18/2016,6,WY36,237 NW 30th St
10/19/2016,2,WY36,237 NW 30th St
10/20/2016,3,WY36,237 NW 30th St
10/25/2016,12,WY36,237 NW 30th St
10/27/2016,1,WY36,237 NW 30th St
11/1/2016,2,WY36,243 NW 30 St
11/2/2016,2,WY36,243 NW 30 St
11/3/2016,2,WY36,243 NW 30 St
11/4/2016,5,WY36,243 NW 30 St
11/8/2016,2,WY36,243 NW 30 St
11/11/2016,5,WY36,243 NW 30 St
11/17/2016,2,WY36,243 NW 30 St
11/18/2016,5,WY36,243 NW 30 St
11/22/2016,4,WY36,243 NW 30 St
11/23/2016,1,WY36,243 NW 30 St
11/25/2016,3,WY36,243 NW 30 St
11/29/2016,19,WY36,243 NW 30 St
11/30/2016,15,WY36,243 NW 30 St
12/1/2016,12,WY36,243 NW 30 St
12/2/2016,4,WY36,243 NW 30 St
12/6/2016,2,WY36,243 NW 30 St
12/7/2016,8,WY36,243 NW 30 St
12/13/2016,3,WY36,243 NW 30 St
12/20/2016,9,WY36,243 NW 30 St
12/28/2016,10,WY36,243 NW 30 St
1/4/2017,19,WY36,243 NW 30 St
1/18/2017,44,WY36,243 NW 30 St
1/24/2017,340,WY36,243 NW 30 St
1/31/2017,6,WY36,243 NW 30 St
2/7/2017,67,WY36,243 NW 30 St
2/28/2017,1,WY36,243 NW 30 St
3/7/2017,11,WY36,243 NW 30 St
3/14/2017,9,WY36,243 NW 30 St
4/4/2017,1,WY36,243 NW 30 St
4/11/2017,16,WY36,243 NW 30 St
4/18/2017,27,WY36,243 NW 30 St
4/25/2017,45,WY36,243 NW 30 St
5/2/2017,4,WY36,243 NW 30 St
5/9/2017,7,WY36,243 NW 30 St
5/16/2017,10,WY36,243 NW 30 St
5/23/2017,12,WY36,243 NW 30 St
5/31/2017,13,WY36,243 NW 30 St
6/13/2017,1,WY36,243 NW 30 St
6/20/2017,15,WY36,243 NW 30 St
6/27/2017,11,WY36,243 NW 30 St
7/4/2017,5,WY36,243 NW 30 St
7/18/2017,2,WY36,243 NW 30 St
7/25/2017,19,WY36,243 NW 30 St
8/1/2017,6,WY36,243 NW 30 St
8/8/2017,8,WY36,243 NW 30 St
8/15/2017,2,WY36,243 NW 30 St
8/29/2017,3,WY36,243 NW 30 St
9/6/2017,2,WY36,243 NW 30 St
10/11/2017,3,WY36,243 NW 30 St
10/17/2017,51,WY36,243 NW 30 St
11/28/2017,1,WY36,243 NW 30 St
12/5/2017,4,WY36,243 NW 30 St
